x
1,818054201
0,906600305
1,365781143
0,912716591
0,813554431
1,164275408
1,101380096
1,62113544
1,450629549
1,818432596
1,737135701
2,189002986
1,386221659
0,861437434
1,727754347
1,286047829
1,829032678
1,983677
1,270238251
1,855483179
1,288478354
0,496041674
1,997387378
1,075863448
1,609659858
1,435253898
1,72879472
1,276631331
0,323763061
1,065303957
2,643927196
1,072511634
1,370885155
1,750135346
1,682118792
1,001868739
0,314312459
1,964431882
1,925338955
2,184133079
2,222631474
1,958017744
1,914801911
1,947763858
1,081680868
1,293021806
2,015209807
1,528406757
1,37047092
0,495094973
1,760982696
2,123346938
2,268219033
1,492764566
1,982944481
1,298848035
2,055067113
1,909502799
1,948765426
1,874833255
1,133084808
1,713934574
1,796112236
1,401440584
2,729981056
2,378926192
1,721762867
0,728969892
1,5441026
1,443339463
1,294639305
1,173862325
1,367108435
1,743469158
2,899697042
1,37624343
1,407572018
1,487314485
1,538482239
1,469986102
1,224336694
2,83041248
0,395925001
1,601640706
1,361383747
1,012002354
1,629536222
1,70828006
1,254124295
1,872331247
1,723890377
0,896965783
1,625971032
1,033047696
0,714013406
1,511230843
1,714073086
1,279494529
1,743904125
1,863792606
1,315216479
1,45816922
1,525620809
1,951910287
0,884197672
0,779757163
0,855149007
1,168984986
1,773274624
1,450339007
2,034665978
2,085081123
0,712195772
1,59775783
2,638006661
1,956138011
0,767627076
0,69218846
1,196501465
2,255666374
1,727297395
2,121678219
2,47189733
3,095647512
2,378179192
0,934558989
1,976570558
1,389927333
1,183948078
1,120950007
1,392500996
1,025486897
1,778152637
1,321977509
1,396127661
2,040310964
1,849037918
2,174725665
0,915612237
0,857174922
1,952570317
1,867277557
1,12118764
1,783744287
1,466771173
1,716637984
2,59675372
2,35394575
0,841291632
2,290331857
0,773903397
2,540137385
1,799947029
1,597040301
1,596726542
1,502475616
1,122572075
2,601509492
1,514126513
1,441338393
1,279645127
0,954091193
1,609136703
1,467618835
1,874592783
2,654265856
1,327980472
0,87325813
1,553365463
2,139278746
1,357106615
1,105812318
1,440324821
1,584772911
1,810360011
1,421422315
1,541308354
0,965414161
0,77540646
1,046688458
1,168470732
0,577311065
1,677291015
1,362509099
1,650063324
0,749919988
1,717230775
1,529622391
0,744213047
1,147381
1,153486972
1,306062486
1,548755468
2,218668415
1,101562593
0,249715338
1,056636608
1,23621772
1,116653849
2,258788742
1,127219425
1,757070397
1,327873138
1,242702651
0,739533902
1,744974964
1,893602142
0,986805406
1,996820225
1,35250603
2,352227993
2,156453926
1,469771023
1,546266966
0,747784313
1,21238621
1,479277949
1,554142142
1,215249161
1,515933632
1,798009554
1,7378133
0,568475878
1,749666914
1,554061451
1,310654016
0,982961005
0,649975134
1,227746465
2,005515114
1,933092962
1,037252844
1,82841853
1,737006311
0,455058896
1,173180353
0,836446743
2,251692693
1,264352357
1,653032347
0,822533683
1,163776739
1,343732266
0,90391686
1,193100478
1,14870934
1,641987259
1,643593876
1,674114797
3,005006177
0,963788743
1,027029156
1,598861579
0,937126179
2,004934251
1,414278387
0,61061922
0,661436006
1,119389768
0,587949151
0,039906644
1,61966878
1,896738135
2,72390461
0,941412551
1,526617109
1,71576209
2,303411024
1,535168839
1,620766371
1,950051262
1,155221862
1,424372331
0,710548318
1,993744437
1,598355753
0,972730708
1,478647325
1,528715724
1,69219716
1,047842237
1,935836935
1,163248026
1,767202492
1,352323115
1,299188043
2,073220233
2,438257775
1,21135833
2,147376072
2,133771138
1,860135925
2,327982247
1,360986109
1,054030121
0,781655121
1,592300276
1,137609852
1,242123674
1,138876305
1,26005599
1,842817835
1,932171385
1,282074111
1,555326203
1,525396202
1,670576126
1,632317359
0,856516773
1,54047399
1,643694886
1,143250171
1,186106501
1,196110565
1,019275594
1,571229571
1,219007322
1,58622467
1,735233951
1,71280484
1,259204794
1,332036303
0,940364827
2,199169373
0,925684951
1,756546375
2,386964881
1,646276264
2,199647434
0,79035331
1,620409453
2,141155283
1,198453959
0,900361126
1,132535776
1,628042802
1,251345748
1,740171
0,920330744
1,599350548
1,616893384
1,389149562
1,514678588
1,549126485
0,916151872
1,154910116
0,01990274
2,15749982
1,341347875
1,541681383
1,836272303
1,747849279
1,456369494
1,18102979
